member_id,publication_year,publication_count,publications_with_keywords
mem_c6249ccf21,2019,9,5
mem_c6249ccf21,2020,12,9
mem_c6249ccf21,2021,12,10
mem_c6249ccf21,2022,10,10
mem_c6249ccf21,2023,14,12
mem_c6249ccf21,2024,19,14
mem_c6249ccf21,2025,14,11
mem_c6249ccf21,2026,10,9
mem_c6790bf1f8,2007,1,1
mem_c6790bf1f8,2008,1,1
mem_c6790bf1f8,2009,3,3
mem_c6790bf1f8,2010,3,3
mem_c6790bf1f8,2011,4,3
mem_c6790bf1f8,2012,1,1
mem_c6790bf1f8,2013,3,3
mem_c6790bf1f8,2015,2,2
mem_c6790bf1f8,2016,3,1
mem_c6790bf1f8,2017,8,6
mem_c6790bf1f8,2018,2,2
mem_c6790bf1f8,2019,6,6
mem_c6790bf1f8,2020,3,3
mem_c6790bf1f8,2021,6,4
mem_c6790bf1f8,2022,8,7
mem_c6790bf1f8,2023,5,5
mem_c6790bf1f8,2024,4,4
mem_c6790bf1f8,2025,2,2
mem_c6790bf1f8,2026,8,7
mem_c695f19acd,2007,1,0
mem_c695f19acd,2008,2,0
mem_c695f19acd,2009,8,5
mem_c695f19acd,2010,5,3
mem_c695f19acd,2011,8,4
mem_c695f19acd,2012,11,7
mem_c695f19acd,2013,14,12
mem_c695f19acd,2014,8,8
mem_c695f19acd,2015,13,7
mem_c695f19acd,2016,9,2
mem_c695f19acd,2017,21,15
mem_c695f19acd,2018,11,8
mem_c695f19acd,2019,20,15
mem_c695f19acd,2020,34,24
mem_c695f19acd,2021,23,19
mem_c695f19acd,2022,36,31
mem_c695f19acd,2023,27,20
mem_c695f19acd,2024,25,22
mem_c695f19acd,2025,35,29
mem_c695f19acd,2026,23,17
mem_c8e755d8b2,1991,2,0
mem_c8e755d8b2,1992,1,0
mem_c8e755d8b2,1993,1,0
mem_c8e755d8b2,1994,3,2
mem_c8e755d8b2,1995,4,1
mem_c8e755d8b2,1996,1,0
mem_c8e755d8b2,1997,2,0
mem_c8e755d8b2,1998,3,0
mem_c8e755d8b2,1999,2,1
mem_c8e755d8b2,2000,4,0
mem_c8e755d8b2,2001,2,1
mem_c8e755d8b2,2002,2,2
mem_c8e755d8b2,2003,5,3
mem_c8e755d8b2,2004,4,2
mem_c8e755d8b2,2005,6,2
mem_c8e755d8b2,2006,2,1
mem_c8e755d8b2,2007,4,2
mem_c8e755d8b2,2008,4,4
mem_c8e755d8b2,2009,2,2
mem_c8e755d8b2,2010,2,2
mem_c8e755d8b2,2011,1,0
mem_c8e755d8b2,2012,4,2
mem_c8e755d8b2,2013,3,2
mem_c8e755d8b2,2015,2,2
mem_c8e755d8b2,2016,3,3
mem_c8e755d8b2,2017,1,1
mem_c8e755d8b2,2018,1,1
mem_c8e755d8b2,2019,3,1
mem_c8e755d8b2,2020,2,1
mem_c8e755d8b2,2022,3,1
mem_c8e755d8b2,2024,2,1
mem_c8e755d8b2,2026,1,0
mem_c921b46f9f,2004,1,0
mem_c921b46f9f,2005,1,0
mem_c921b46f9f,2006,1,1
mem_c921b46f9f,2010,1,1
mem_c921b46f9f,2013,2,0
mem_c921b46f9f,2014,4,1
mem_c921b46f9f,2015,3,1
mem_c921b46f9f,2016,5,3
mem_c921b46f9f,2017,5,2
mem_c921b46f9f,2018,2,1
mem_c921b46f9f,2019,4,3
mem_c921b46f9f,2021,3,1
mem_c921b46f9f,2022,8,5
mem_c921b46f9f,2023,2,2
mem_c921b46f9f,2024,2,1
mem_c921b46f9f,2025,5,3
mem_c921b46f9f,2026,2,1
mem_c98befafc2,2011,1,0
mem_c98befafc2,2012,1,1
mem_c98befafc2,2013,3,3
mem_c98befafc2,2014,2,2
mem_c98befafc2,2015,3,2
mem_c98befafc2,2016,3,3
mem_c98befafc2,2017,1,0
mem_c98befafc2,2019,2,2
mem_c98befafc2,2021,1,1
mem_c98befafc2,2022,3,3
mem_c98befafc2,2023,2,2
mem_c98befafc2,2024,2,2
mem_c98befafc2,2025,4,3
mem_c98befafc2,2026,2,2
mem_c9fd274cf3,2005,1,0
mem_c9fd274cf3,2006,1,0
mem_c9fd274cf3,2007,2,2
mem_c9fd274cf3,2008,3,3
mem_c9fd274cf3,2009,1,1
mem_c9fd274cf3,2011,1,1
mem_c9fd274cf3,2012,7,6
mem_c9fd274cf3,2013,2,2
mem_c9fd274cf3,2014,8,8
mem_c9fd274cf3,2015,10,5
mem_c9fd274cf3,2016,4,2
mem_c9fd274cf3,2017,4,3
mem_c9fd274cf3,2018,5,3
mem_c9fd274cf3,2019,4,4
mem_c9fd274cf3,2020,8,7
mem_c9fd274cf3,2021,2,2
mem_c9fd274cf3,2022,5,5
mem_c9fd274cf3,2023,1,1
mem_c9fd274cf3,2025,1,1
mem_cb50148558,2009,1,1
mem_cb50148558,2013,1,0
mem_cb50148558,2015,2,2
mem_cb50148558,2017,3,2
mem_cb50148558,2019,3,3
mem_cb50148558,2020,1,1
mem_cb50148558,2021,2,1
mem_cb50148558,2022,4,4
mem_cb50148558,2023,1,1
mem_cb50148558,2024,3,3
mem_cb50148558,2025,6,4
mem_cb50148558,2026,2,2
mem_cc41b0bf3b,1993,1,0
mem_cc41b0bf3b,1994,1,1
mem_cc41b0bf3b,1995,4,1
mem_cc41b0bf3b,1996,3,1
mem_cc41b0bf3b,1997,2,0
mem_cc41b0bf3b,1998,1,1
mem_cc41b0bf3b,1999,1,1
mem_cc41b0bf3b,2001,1,1
mem_cc41b0bf3b,2002,1,1
mem_cc41b0bf3b,2003,4,1
mem_cc41b0bf3b,2004,2,1
mem_cc41b0bf3b,2005,1,0
mem_cc41b0bf3b,2006,2,1
mem_cc41b0bf3b,2007,8,6
mem_cc41b0bf3b,2008,3,2
mem_cc41b0bf3b,2009,5,4
mem_cc41b0bf3b,2010,2,1
mem_cc41b0bf3b,2011,2,1
mem_cc41b0bf3b,2012,3,1
mem_cc41b0bf3b,2013,1,1
mem_cc41b0bf3b,2014,2,2
mem_cc41b0bf3b,2016,2,0
mem_cc41b0bf3b,2017,5,2
mem_cc41b0bf3b,2018,3,2
mem_cc41b0bf3b,2019,5,2
mem_cc41b0bf3b,2020,4,4
mem_cc41b0bf3b,2021,5,2
mem_cc41b0bf3b,2022,4,2
mem_cc41b0bf3b,2023,9,6
mem_cc41b0bf3b,2024,2,0
mem_cc41b0bf3b,2025,4,3
mem_cc41b0bf3b,2026,3,1
mem_cc81cc83d0,1973,1,0
mem_cc81cc83d0,1977,1,0
mem_cc81cc83d0,1979,3,3
mem_cc81cc83d0,1980,3,1
mem_cc81cc83d0,1981,5,2
mem_cc81cc83d0,1982,2,0
mem_cc81cc83d0,1983,1,1
mem_cc81cc83d0,1985,3,2
mem_cc81cc83d0,1986,1,0
mem_cc81cc83d0,1987,3,0
mem_cc81cc83d0,1989,3,1
mem_cc81cc83d0,1990,1,0
mem_cc81cc83d0,1991,8,0
mem_cc81cc83d0,1993,1,0
mem_cc81cc83d0,1994,3,2
mem_cc81cc83d0,1995,7,2
mem_cc81cc83d0,1996,4,1
mem_cc81cc83d0,1997,1,0
mem_cc81cc83d0,1998,2,0
mem_cc81cc83d0,1999,4,2
mem_cc81cc83d0,2000,8,3
mem_cc81cc83d0,2001,2,1
mem_cc81cc83d0,2002,4,2
mem_cc81cc83d0,2003,5,0
mem_cc81cc83d0,2004,3,2
mem_cc81cc83d0,2005,3,0
mem_cc81cc83d0,2007,6,4
mem_cc81cc83d0,2008,2,0
mem_cc81cc83d0,2010,1,0
mem_cc81cc83d0,2013,5,4
mem_cc81cc83d0,2014,1,1
mem_cc81cc83d0,2016,4,1
mem_cc81cc83d0,2017,1,0
mem_cc81cc83d0,2018,3,3
mem_cc81cc83d0,2019,1,1
mem_cc81cc83d0,2020,1,1
mem_cc81cc83d0,2024,1,1
mem_cc81cc83d0,2025,1,1
mem_ccdb9fb0c5,1997,1,0
mem_ccdb9fb0c5,2000,1,1
mem_ccdb9fb0c5,2001,1,0
mem_ccdb9fb0c5,2004,1,0
mem_ccdb9fb0c5,2006,1,1
mem_ccdb9fb0c5,2007,1,1
mem_ccdb9fb0c5,2009,2,2
mem_ccdb9fb0c5,2010,3,3
mem_ccdb9fb0c5,2011,2,1
mem_ccdb9fb0c5,2012,2,1
mem_ccdb9fb0c5,2013,2,1
mem_ccdb9fb0c5,2014,4,3
mem_ccdb9fb0c5,2016,3,3
mem_ccdb9fb0c5,2017,2,1
mem_ccdb9fb0c5,2018,5,4
mem_ccdb9fb0c5,2019,3,2
mem_ccdb9fb0c5,2020,2,2
mem_ccdb9fb0c5,2021,4,4
mem_ccdb9fb0c5,2022,5,3
mem_ccdb9fb0c5,2023,5,3
mem_ccdb9fb0c5,2024,3,2
mem_ccdb9fb0c5,2025,7,7
mem_ccdb9fb0c5,2026,4,2
mem_cce204cb8c,2015,1,1
mem_cd038775a0,2006,1,0
mem_cd038775a0,2007,2,2
mem_cd038775a0,2008,1,0
mem_cd038775a0,2009,2,1
mem_cd038775a0,2010,1,0
mem_cd038775a0,2011,3,1
mem_cd038775a0,2012,1,0
mem_cd038775a0,2013,1,1
mem_cd038775a0,2014,1,0
mem_cd038775a0,2015,1,1
mem_cd038775a0,2016,2,1
mem_cd038775a0,2017,1,0
mem_cd038775a0,2018,1,1
mem_cd038775a0,2023,2,2
mem_cde9968348,2012,1,1
mem_cde9968348,2013,1,1
mem_cde9968348,2015,1,1
mem_cde9968348,2021,2,2
mem_cde9968348,2022,2,1
mem_cdf4fbee8b,2007,1,0
mem_cdf4fbee8b,2008,2,1
mem_cdf4fbee8b,2009,2,1
mem_cdf4fbee8b,2010,4,4
mem_cdf4fbee8b,2011,1,1
mem_cdf4fbee8b,2012,1,0
mem_cdf4fbee8b,2013,4,3
mem_cdf4fbee8b,2014,3,1
mem_cdf4fbee8b,2015,2,2
mem_cdf4fbee8b,2016,3,2
mem_cdf4fbee8b,2017,1,0
mem_cdf4fbee8b,2018,2,1
mem_cdf4fbee8b,2019,8,8
mem_cdf4fbee8b,2021,1,0
mem_cdf4fbee8b,2022,7,6
mem_cdf4fbee8b,2023,5,4
mem_cdf4fbee8b,2024,7,6
mem_cdf4fbee8b,2025,6,6
mem_cdf4fbee8b,2026,8,7
mem_cf320cc4b6,2002,1,0
mem_cf320cc4b6,2003,3,1
mem_cf320cc4b6,2004,2,1
mem_cf320cc4b6,2005,8,8
mem_cf320cc4b6,2006,4,3
mem_cf320cc4b6,2007,2,1
mem_cf320cc4b6,2008,2,2
mem_cf320cc4b6,2009,1,1
mem_cf320cc4b6,2010,4,2
mem_cf320cc4b6,2012,2,1
mem_cf320cc4b6,2013,1,0
mem_cf320cc4b6,2014,1,1
mem_cf320cc4b6,2015,1,1
mem_cf320cc4b6,2018,1,1
mem_cf320cc4b6,2019,1,1
mem_cf878ce2e9,1982,2,0
mem_cf878ce2e9,1984,2,1
mem_cf878ce2e9,1987,1,0
mem_cf878ce2e9,1989,1,0
mem_cf878ce2e9,1991,2,0
mem_cf878ce2e9,1993,1,0
mem_cf878ce2e9,1994,5,3
mem_cf878ce2e9,1995,4,4
mem_cf878ce2e9,1996,2,1
mem_cf878ce2e9,1997,2,1
mem_cf878ce2e9,1999,1,1
mem_cf878ce2e9,2000,1,0
mem_cf878ce2e9,2001,3,2
mem_cf878ce2e9,2002,1,1
mem_cf878ce2e9,2003,4,2
mem_cf878ce2e9,2004,3,3
mem_cf878ce2e9,2005,7,5
mem_cf878ce2e9,2006,5,4
mem_cf878ce2e9,2007,6,2
mem_cf878ce2e9,2008,3,1
mem_cf878ce2e9,2009,1,1
mem_cf878ce2e9,2010,3,2
mem_cf878ce2e9,2011,2,1
mem_cf878ce2e9,2012,2,1
mem_cf878ce2e9,2013,5,3
mem_cf878ce2e9,2014,2,2
mem_cf878ce2e9,2015,3,2
mem_cf878ce2e9,2016,4,3
mem_cf878ce2e9,2017,3,3
mem_cf878ce2e9,2019,2,1
mem_cf878ce2e9,2020,2,1
mem_cf878ce2e9,2021,2,2
mem_cf878ce2e9,2022,4,3
mem_cf878ce2e9,2023,4,4
mem_cf878ce2e9,2024,1,1
mem_cf878ce2e9,2025,1,1
mem_d21327a3f5,2005,1,1
mem_d21327a3f5,2007,1,1
mem_d21327a3f5,2009,4,4
mem_d21327a3f5,2010,9,7
mem_d21327a3f5,2011,3,3
mem_d21327a3f5,2012,5,4
mem_d21327a3f5,2013,7,5
mem_d21327a3f5,2014,7,7
mem_d21327a3f5,2015,10,7
mem_d21327a3f5,2016,8,7
mem_d21327a3f5,2017,15,8
mem_d21327a3f5,2018,21,13
mem_d21327a3f5,2019,31,24
mem_d21327a3f5,2020,22,16
mem_d21327a3f5,2021,14,11
mem_d21327a3f5,2022,21,16
mem_d21327a3f5,2023,21,14
mem_d21327a3f5,2024,11,9
mem_d21327a3f5,2025,16,7
mem_d21327a3f5,2026,15,11
mem_d2301d7aac,2007,2,1
mem_d2301d7aac,2008,2,1
mem_d2301d7aac,2009,1,1
mem_d2301d7aac,2010,1,1
mem_d2301d7aac,2011,1,1
mem_d2301d7aac,2012,2,1
mem_d2301d7aac,2013,5,5
mem_d2301d7aac,2014,2,1
mem_d2301d7aac,2015,1,1
mem_d2301d7aac,2016,1,1
mem_d2301d7aac,2017,2,1
mem_d2301d7aac,2018,3,3
mem_d2301d7aac,2019,1,1
mem_d2301d7aac,2020,3,1
mem_d2301d7aac,2021,3,2
mem_d2301d7aac,2022,3,2
mem_d2301d7aac,2023,2,2
mem_d2301d7aac,2024,1,1
mem_d2301d7aac,2025,1,1
mem_d3cc4c7671,2019,2,1
mem_d3cc4c7671,2020,1,1
mem_d3cc4c7671,2021,3,3
mem_d3cc4c7671,2023,3,3
mem_d3cc4c7671,2024,4,3
mem_d3cc4c7671,2025,5,4
mem_d3cc4c7671,2026,2,2
mem_d4fd16a2fe,2002,1,1
mem_d4fd16a2fe,2005,2,0
mem_d4fd16a2fe,2006,1,1
mem_d4fd16a2fe,2018,2,2
mem_d4fd16a2fe,2020,1,1
mem_d4fd16a2fe,2023,1,1
mem_d4fd16a2fe,2024,1,1
mem_d4fd16a2fe,2025,1,1
mem_d5f9a5e6ba,1980,1,1
mem_d5f9a5e6ba,1981,3,1
mem_d5f9a5e6ba,1983,1,1
mem_d5f9a5e6ba,1985,3,0
mem_d5f9a5e6ba,1986,5,1
mem_d5f9a5e6ba,1987,2,0
mem_d5f9a5e6ba,1988,2,0
mem_d5f9a5e6ba,1989,2,1
mem_d5f9a5e6ba,1990,1,0
mem_d5f9a5e6ba,1991,1,0
mem_d5f9a5e6ba,1992,4,1
mem_d5f9a5e6ba,1993,6,0
mem_d5f9a5e6ba,1994,1,1
mem_d5f9a5e6ba,1995,2,1
mem_d5f9a5e6ba,1996,2,1
mem_d5f9a5e6ba,1997,1,0
mem_d5f9a5e6ba,1998,5,0
mem_d5f9a5e6ba,1999,4,0
mem_d5f9a5e6ba,2000,4,2
mem_d5f9a5e6ba,2001,4,1
mem_d5f9a5e6ba,2002,3,1
mem_d5f9a5e6ba,2003,4,1
mem_d5f9a5e6ba,2004,6,2
mem_d5f9a5e6ba,2005,4,2
mem_d5f9a5e6ba,2006,4,3
mem_d5f9a5e6ba,2007,6,4
mem_d5f9a5e6ba,2008,6,1
mem_d5f9a5e6ba,2009,6,6
mem_d5f9a5e6ba,2010,7,5
mem_d5f9a5e6ba,2011,3,2
mem_d5f9a5e6ba,2012,10,9
mem_d5f9a5e6ba,2013,15,12
mem_d5f9a5e6ba,2014,14,12
mem_d5f9a5e6ba,2015,10,9
mem_d5f9a5e6ba,2016,11,9
mem_d5f9a5e6ba,2017,13,12
mem_d5f9a5e6ba,2018,28,26
mem_d5f9a5e6ba,2019,13,13
mem_d5f9a5e6ba,2020,7,6
mem_d5f9a5e6ba,2021,16,16
mem_d5f9a5e6ba,2022,18,17
mem_d5f9a5e6ba,2023,10,6
mem_d5f9a5e6ba,2024,10,6
mem_d5f9a5e6ba,2025,3,3
mem_d5f9a5e6ba,2026,4,3
mem_d63e7deb2d,2005,1,1
mem_d63e7deb2d,2007,1,0
mem_d63e7deb2d,2008,1,1
mem_d63e7deb2d,2009,1,0
mem_d63e7deb2d,2010,1,0
mem_d63e7deb2d,2011,1,0
mem_d63e7deb2d,2012,3,1
mem_d63e7deb2d,2013,3,1
mem_d63e7deb2d,2014,1,0
mem_d63e7deb2d,2015,3,2
mem_d63e7deb2d,2016,7,5
mem_d63e7deb2d,2017,5,4
mem_d63e7deb2d,2018,6,5
mem_d63e7deb2d,2019,6,4
mem_d63e7deb2d,2020,3,2
mem_d63e7deb2d,2021,4,4
mem_d63e7deb2d,2022,5,4
mem_d63e7deb2d,2023,5,5
mem_d63e7deb2d,2024,6,4
mem_d63e7deb2d,2025,5,4
mem_d63e7deb2d,2026,5,5
mem_d670519f7b,1981,3,0
mem_d670519f7b,1982,1,0
mem_d670519f7b,1984,4,0
mem_d670519f7b,1985,2,0
mem_d670519f7b,1986,2,1
mem_d670519f7b,1987,6,0
mem_d670519f7b,1988,2,1
mem_d670519f7b,1989,4,0
mem_d670519f7b,1990,3,1
mem_d670519f7b,1991,4,0
mem_d670519f7b,1994,5,0
mem_d670519f7b,1995,5,3
mem_d670519f7b,1996,7,2
mem_d670519f7b,1997,8,3
mem_d670519f7b,1998,5,1
mem_d670519f7b,1999,11,2
mem_d670519f7b,2000,8,3
mem_d670519f7b,2001,11,1
mem_d670519f7b,2002,11,6
mem_d670519f7b,2003,9,4
mem_d670519f7b,2004,9,4
mem_d670519f7b,2005,8,3
mem_d670519f7b,2006,20,9
mem_d670519f7b,2007,16,10
mem_d670519f7b,2008,11,7
mem_d670519f7b,2009,8,4
mem_d670519f7b,2010,8,5
mem_d670519f7b,2011,9,5
mem_d670519f7b,2012,5,4
mem_d670519f7b,2013,7,3
mem_d670519f7b,2014,5,4
mem_d670519f7b,2015,10,5
mem_d670519f7b,2016,16,15
mem_d670519f7b,2017,11,7
mem_d670519f7b,2018,13,12
mem_d670519f7b,2019,8,6
mem_d670519f7b,2020,17,12
mem_d670519f7b,2021,17,11
mem_d670519f7b,2022,16,14
mem_d670519f7b,2023,21,11
mem_d670519f7b,2024,11,9
mem_d670519f7b,2025,14,12
mem_d670519f7b,2026,4,4
mem_d71eba52b6,1992,3,2
mem_d71eba52b6,1993,1,1
mem_d71eba52b6,1994,1,0
mem_d71eba52b6,1996,4,2
mem_d71eba52b6,1997,3,2
mem_d71eba52b6,1998,6,2
mem_d71eba52b6,1999,1,1
mem_d71eba52b6,2001,4,1
mem_d71eba52b6,2002,3,1
mem_d71eba52b6,2003,3,3
mem_d71eba52b6,2004,8,5
mem_d71eba52b6,2005,3,2
mem_d71eba52b6,2006,2,2
mem_d71eba52b6,2007,9,6
mem_d71eba52b6,2008,10,5
mem_d71eba52b6,2009,6,4
mem_d71eba52b6,2010,4,4
mem_d71eba52b6,2011,5,4
mem_d71eba52b6,2012,4,4
mem_d71eba52b6,2013,3,1
mem_d71eba52b6,2014,8,6
mem_d71eba52b6,2015,8,5
mem_d71eba52b6,2016,10,6
mem_d71eba52b6,2017,5,5
mem_d71eba52b6,2018,8,8
mem_d71eba52b6,2019,6,6
mem_d71eba52b6,2020,4,3
mem_d71eba52b6,2021,7,6
mem_d71eba52b6,2022,6,5
mem_d71eba52b6,2023,2,2
mem_d71eba52b6,2024,2,2
mem_d71eba52b6,2025,8,6
mem_d71eba52b6,2026,4,3
mem_d724fe83a8,1982,1,0
mem_d724fe83a8,1983,1,0
mem_d724fe83a8,1984,1,0
mem_d724fe83a8,1986,2,1
mem_d724fe83a8,1988,2,0
mem_d724fe83a8,1989,3,0
mem_d724fe83a8,1990,1,0
mem_d724fe83a8,1992,1,1
mem_d724fe83a8,1993,1,0
mem_d724fe83a8,1994,3,1
mem_d724fe83a8,1995,2,1
mem_d724fe83a8,1996,3,1
mem_d724fe83a8,1997,4,1
mem_d724fe83a8,1998,2,2
mem_d724fe83a8,1999,3,0
mem_d724fe83a8,2000,1,1
mem_d724fe83a8,2001,4,2
mem_d724fe83a8,2002,12,5
mem_d724fe83a8,2003,11,5
mem_d724fe83a8,2004,6,2
mem_d724fe83a8,2005,11,4
mem_d724fe83a8,2006,13,2
mem_d724fe83a8,2007,16,9
mem_d724fe83a8,2008,19,8
mem_d724fe83a8,2009,3,1
mem_d724fe83a8,2010,23,15
mem_d724fe83a8,2011,6,3
mem_d724fe83a8,2012,18,6
mem_d724fe83a8,2013,7,3
mem_d724fe83a8,2014,8,4
mem_d724fe83a8,2015,9,7
mem_d724fe83a8,2016,8,4
mem_d724fe83a8,2017,2,0
mem_d724fe83a8,2018,4,3
mem_d724fe83a8,2019,7,6
mem_d724fe83a8,2020,3,3
mem_d724fe83a8,2021,6,5
mem_d724fe83a8,2022,4,3
mem_d724fe83a8,2023,7,6
mem_d724fe83a8,2024,4,2
mem_d724fe83a8,2025,10,8
mem_d724fe83a8,2026,5,3
mem_d731bc35cc,2006,1,1
mem_d731bc35cc,2007,2,1
mem_d731bc35cc,2008,1,1
mem_d731bc35cc,2009,4,4
mem_d731bc35cc,2010,2,2
mem_d731bc35cc,2012,1,1
mem_d731bc35cc,2013,1,1
mem_d731bc35cc,2014,2,2
mem_d731bc35cc,2015,2,2
mem_d731bc35cc,2016,1,1
mem_d731bc35cc,2017,2,0
mem_d731bc35cc,2018,1,1
mem_d731bc35cc,2019,1,1
mem_d731bc35cc,2020,2,1
mem_d731bc35cc,2021,2,2
mem_d731bc35cc,2022,4,4
mem_d731bc35cc,2023,4,4
mem_d731bc35cc,2024,1,1
mem_d731bc35cc,2025,5,4
mem_d994767332,1992,3,0
mem_d994767332,1995,2,1
mem_d994767332,1996,4,2
mem_d994767332,1997,11,9
mem_d994767332,1998,6,6
mem_d994767332,1999,10,4
mem_d994767332,2000,3,1
mem_d994767332,2001,1,1
mem_d994767332,2002,1,1
mem_d994767332,2003,8,2
mem_d994767332,2004,7,2
mem_d994767332,2005,5,1
mem_d994767332,2006,6,1
mem_d994767332,2007,1,0
mem_d994767332,2008,9,1
mem_d994767332,2009,4,3
mem_d994767332,2010,10,5
mem_d994767332,2011,14,6
mem_d994767332,2012,15,10
mem_d994767332,2013,21,8
mem_d994767332,2014,37,17
mem_d994767332,2015,48,30
mem_d994767332,2016,36,21
mem_d994767332,2017,34,24
mem_d994767332,2018,36,23
mem_d994767332,2019,52,33
mem_d994767332,2020,79,50
mem_d994767332,2021,78,45
mem_d994767332,2022,62,42
mem_d994767332,2023,40,25
mem_d994767332,2024,46,25
mem_d994767332,2025,72,37
mem_d994767332,2026,30,21
mem_da080c48f2,1999,1,1
mem_da080c48f2,2000,1,1
mem_da080c48f2,2020,1,1
mem_da080c48f2,2021,3,3
mem_da080c48f2,2023,4,2
mem_da080c48f2,2025,3,3
mem_db7a5c0e29,2003,1,1
mem_db7a5c0e29,2010,5,3
mem_db7a5c0e29,2011,5,3
mem_db7a5c0e29,2012,11,2
mem_db7a5c0e29,2013,7,2
mem_db7a5c0e29,2014,4,4
mem_db7a5c0e29,2015,6,3
mem_db7a5c0e29,2016,2,2
mem_db7a5c0e29,2017,5,2
mem_db7a5c0e29,2018,6,2
mem_db7a5c0e29,2019,3,3
mem_db7a5c0e29,2020,2,2
mem_db7a5c0e29,2021,4,3
mem_db7a5c0e29,2022,5,5
mem_db7a5c0e29,2023,3,3
mem_db7a5c0e29,2024,8,7
mem_db7a5c0e29,2025,10,8
mem_db7a5c0e29,2026,4,4
mem_db95c2910e,2009,3,3
mem_db95c2910e,2010,4,3
mem_db95c2910e,2011,1,1
mem_db95c2910e,2012,3,3
mem_db95c2910e,2013,6,5
mem_db95c2910e,2014,9,5
mem_db95c2910e,2015,2,0
mem_db95c2910e,2016,8,5
mem_db95c2910e,2017,8,6
mem_db95c2910e,2018,24,15
mem_db95c2910e,2019,16,11
mem_db95c2910e,2020,14,13
mem_db95c2910e,2021,21,12
mem_db95c2910e,2022,12,8
mem_db95c2910e,2023,6,6
mem_db95c2910e,2024,3,2
mem_db95c2910e,2025,12,8
mem_db95c2910e,2026,10,9
mem_dd9d2855a1,2012,1,1
mem_dd9d2855a1,2014,2,2
mem_dd9d2855a1,2015,4,4
mem_dd9d2855a1,2016,4,4
mem_dd9d2855a1,2017,5,5
mem_dd9d2855a1,2018,6,5
mem_dd9d2855a1,2019,11,11
mem_dd9d2855a1,2020,5,4
mem_dd9d2855a1,2022,11,9
mem_dd9d2855a1,2023,5,4
mem_dd9d2855a1,2024,14,13
mem_dd9d2855a1,2025,13,12
mem_dd9d2855a1,2026,13,13
mem_de66826bad,2010,2,2
mem_de66826bad,2011,1,1
mem_de66826bad,2012,1,1
mem_de66826bad,2013,2,2
mem_de66826bad,2014,1,1
mem_de66826bad,2015,4,4
mem_de66826bad,2016,4,2
mem_de66826bad,2019,6,6
mem_de66826bad,2020,4,4
mem_de66826bad,2021,16,14
mem_de66826bad,2022,16,14
mem_de66826bad,2023,11,10
mem_de66826bad,2024,17,16
mem_de66826bad,2025,18,14
mem_de66826bad,2026,7,7
mem_df3ac5151d,2006,2,2
mem_df3ac5151d,2007,1,1
mem_df3ac5151d,2008,1,0
mem_df3ac5151d,2009,2,2
mem_df3ac5151d,2010,2,2
mem_df3ac5151d,2011,5,4
mem_df3ac5151d,2012,2,2
mem_df3ac5151d,2013,2,0
mem_df3ac5151d,2014,5,2
mem_df3ac5151d,2015,6,2
mem_df3ac5151d,2016,3,3
mem_df3ac5151d,2017,1,1
mem_df3ac5151d,2018,1,1
mem_df3ac5151d,2019,2,2
mem_df3ac5151d,2020,2,2
mem_df3ac5151d,2021,3,3
mem_df3ac5151d,2022,2,1
mem_df3ac5151d,2023,5,3
mem_df3ac5151d,2024,3,2
mem_df3ac5151d,2025,3,3
mem_df3ac5151d,2026,6,3
mem_dfec7f0e37,1994,1,1
mem_dfec7f0e37,1995,3,2
mem_dfec7f0e37,1996,3,1
mem_dfec7f0e37,1997,2,2
mem_dfec7f0e37,1998,1,0
mem_dfec7f0e37,1999,1,0
mem_dfec7f0e37,2002,2,1
mem_dfec7f0e37,2003,3,3
mem_dfec7f0e37,2004,3,0
mem_dfec7f0e37,2005,3,0
mem_dfec7f0e37,2006,3,1
mem_dfec7f0e37,2007,3,2
mem_dfec7f0e37,2009,3,2
mem_dfec7f0e37,2010,3,2
mem_dfec7f0e37,2011,1,1
mem_dfec7f0e37,2012,3,0
mem_dfec7f0e37,2013,2,0
mem_dfec7f0e37,2014,4,2
mem_dfec7f0e37,2015,5,4
mem_dfec7f0e37,2016,5,3
mem_dfec7f0e37,2017,3,0
mem_dfec7f0e37,2018,6,6
mem_dfec7f0e37,2019,7,5
mem_dfec7f0e37,2020,11,8
mem_dfec7f0e37,2021,9,7
mem_dfec7f0e37,2022,4,3
mem_dfec7f0e37,2023,8,6
mem_dfec7f0e37,2024,5,2
mem_dfec7f0e37,2025,4,1
mem_dfec7f0e37,2026,5,4
mem_e11e633737,2018,1,1
mem_e11e633737,2019,2,2
mem_e11e633737,2020,5,4
mem_e11e633737,2021,2,2
mem_e11e633737,2022,8,5
mem_e11e633737,2023,8,7
mem_e11e633737,2024,3,2
mem_e11e633737,2025,7,5
mem_e11e633737,2026,4,4
mem_e29ecf6f48,2012,1,0
mem_e29ecf6f48,2014,1,1
mem_e29ecf6f48,2015,1,1
mem_e29ecf6f48,2016,1,1
mem_e29ecf6f48,2017,1,0
mem_e29ecf6f48,2018,2,2
mem_e29ecf6f48,2019,2,2
mem_e29ecf6f48,2020,5,3
mem_e29ecf6f48,2021,3,3
mem_e29ecf6f48,2022,7,5
mem_e29ecf6f48,2023,2,2
mem_e29ecf6f48,2024,2,2
mem_e29ecf6f48,2025,3,3
mem_e29ecf6f48,2026,5,5
mem_e3c0beb5a0,1970,1,1
mem_e3c0beb5a0,1971,2,0
